CustomerKey;GeographyKey;CustomerLabel;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CustomerType;CompanyName;ETLLoadID;LoadDate;UpdateDate
17184;443;28183;NULL;Nicole;M;Howard;0;1960-07-04;M;NULL;F;nicole38@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;1060 Mcelroy Court;NULL;963-555-0168;2001-09-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17180;580;28179;NULL;Billy;A;Alvarez;0;1967-10-28;S;NULL;M;billy6@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;1;4814 Seascape Circle;NULL;159-555-0194;2001-09-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3585;570;14584;NULL;Gabrielle;NULL;Mitchell;0;1970-10-07;S;NULL;F;gabrielle54@adventure-works.com;80000,00;2;0;Graduate Degree;Professional;1;0;1692 Collins Dr.;NULL;575-555-0155;2001-09-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1212;681;12211;NULL;Victor;C;Romero;0;1974-02-27;M;NULL;M;victor10@adventure-works.com;10000,00;0;0;Graduate Degree;Manual;1;0;3355, rue de Longchamp;NULL;1 (11) 500 555-0198;2001-09-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2785;567;13784;NULL;Spencer;NULL;Griffin;0;1966-01-02;S;NULL;M;spencer23@adventure-works.com;20000,00;2;2;High School;Manual;1;0;3637 Pheasant Circle;NULL;1 (11) 500 555-0115;2001-09-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6247;468;17246;NULL;Micah;NULL;Wu;0;1971-01-09;S;NULL;M;micah17@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;3;3537 Pheasant Circle;NULL;1 (11) 500 555-0198;2001-09-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6230;561;17229;NULL;Maria;NULL;Watson;0;1976-04-19;S;NULL;F;maria19@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;2;2007 Shady Ln.;NULL;1 (11) 500 555-0118;2001-09-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6295;487;17294;NULL;Ruth;S;Arun;0;1966-04-19;M;NULL;F;ruth11@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;0;1773 Royal Palm Lane;NULL;1 (11) 500 555-0115;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6300;632;17299;NULL;Jaclyn;D;Ferrier;0;1965-08-03;S;NULL;F;jaclyn44@adventure-works.com;70000,00;0;0;Bachelors;Professional;1;1;563 Coggind Drive;NULL;1 (11) 500 555-0117;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1221;530;12220;NULL;Virginia;C;Sara;0;1961-01-16;M;NULL;F;virginia12@adventure-works.com;10000,00;1;0;Bachelors;Manual;1;0;470, rue de Linois;NULL;1 (11) 500 555-0186;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
338;704;11337;NULL;Jerome;NULL;Romero;0;1961-09-21;M;NULL;M;jerome7@adventure-works.com;10000,00;1;0;Bachelors;Manual;1;0;7289 Brookview Dr.;NULL;1 (11) 500 555-0112;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
59;628;11058;NULL;Marc;NULL;Diaz;0;1954-04-27;M;NULL;M;marc6@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;1;2;6645 Sinaloa;NULL;1 (11) 500 555-0149;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17098;610;28097;NULL;Jennifer;A;Barnes;0;1978-09-03;S;NULL;F;jennifer78@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;1;2;2215 La Corte Bonita;NULL;377-555-0139;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14889;559;25888;NULL;Morgan;D;Edwards;0;1950-04-23;M;NULL;F;morgan1@adventure-works.com;60000,00;2;1;Partial College;Professional;1;2;525 Sea Point Way;NULL;890-555-0175;2001-09-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17159;584;28158;NULL;Clarence;M;Luo;0;1962-03-06;S;NULL;M;clarence20@adventure-works.com;70000,00;1;0;Bachelors;Professional;1;1;9620 Fallbrook Road;NULL;733-555-0149;2001-09-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6281;679;17280;NULL;Deanna;P;Mehta;0;1968-11-12;M;NULL;F;deanna17@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;6398 Joyce Dr;NULL;1 (11) 500 555-0190;2001-09-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6248;558;17247;NULL;Michael;NULL;Moore;0;1971-10-21;M;NULL;M;michael40@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;3;6629 Polson Circle;NULL;1 (11) 500 555-0134;2001-09-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6070;534;17069;NULL;Christy;NULL;Zheng;0;1968-12-15;S;NULL;F;christy17@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;7254 Buchanan Road;NULL;1 (11) 500 555-0176;2001-09-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14890;443;25889;NULL;Reginald;C;Munoz;0;1950-05-26;M;NULL;M;reginald14@adventure-works.com;60000,00;2;1;Partial College;Professional;0;1;9622 Precipice Court;NULL;808-555-0181;2001-09-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6249;531;17248;NULL;Alicia;L;Beck;0;1972-03-03;M;NULL;F;alicia16@adventure-works.com;120000,00;0;5;Partial High School;Professional;1;4;6231 Altura Drive;NULL;1 (11) 500 555-0113;2001-09-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9053;439;20052;NULL;Theodore;NULL;Ruiz;0;1972-01-15;S;NULL;M;theodore2@adventure-works.com;40000,00;2;2;Partial College;Clerical;1;0;1061 Carzino Ct;NULL;1 (11) 500 555-0119;2001-09-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9055;506;20054;NULL;Clarence;G;Nara;0;1972-11-23;S;NULL;M;clarence31@adventure-works.com;40000,00;2;2;Partial College;Clerical;1;0;8539 Glaze Dr.;NULL;1 (11) 500 555-0168;2001-09-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
62;487;11061;NULL;Todd;M;Gao;0;1954-02-27;M;NULL;M;todd14@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;1;2;8808 Geneva Ave;NULL;1 (11) 500 555-0191;2001-09-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2571;640;13570;NULL;Benjamin;J;Jackson;0;1968-06-25;S;NULL;M;benjamin48@adventure-works.com;10000,00;2;2;High School;Manual;1;1;Zimmerstr 24266;NULL;1 (11) 500 555-0132;2001-09-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6250;554;17249;NULL;Carl;S;Goel;0;1972-11-09;M;NULL;M;carl18@adventure-works.com;120000,00;0;5;Partial High School;Professional;1;4;2515 Live Oak;NULL;1 (11) 500 555-0173;2001-09-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6296;554;17295;NULL;Victor;NULL;Sanz;0;1966-01-23;M;NULL;M;victor20@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;0;1154 Regina Lane;NULL;1 (11) 500 555-0159;2001-09-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6065;534;17064;NULL;Stephanie;NULL;Gray;0;1966-05-24;M;NULL;F;stephanie21@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;0;8250 11th Avenue;NULL;1 (11) 500 555-0130;2001-09-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17165;645;28164;NULL;Gabrielle;NULL;Coleman;0;1962-10-21;M;NULL;F;gabrielle28@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;419 River Ash Court;#9;768-555-0128;2001-09-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17151;505;28150;NULL;Connor;M;Chen;0;1964-11-06;S;NULL;M;connor20@adventure-works.com;60000,00;4;2;Bachelors;Skilled Manual;0;2;7622 Mayette Avenue;NULL;238-555-0127;2001-09-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17097;584;28096;NULL;Alexandra;S;Stewart;0;1978-11-19;M;NULL;F;alexandra1@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;1;2;5935 Isabel;NULL;125-555-0117;2001-09-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6313;680;17312;NULL;Mayra;J;Kovar;0;1966-03-28;S;NULL;F;mayra3@adventure-works.com;110000,00;0;0;Graduate Degree;Management;0;2;206 Stonewood Ct.;NULL;1 (11) 500 555-0121;2001-09-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6260;706;17259;NULL;Trisha;V;Wang;0;1971-05-05;M;NULL;F;trisha19@adventure-works.com;110000,00;0;5;Partial High School;Management;1;4;9668 Fieldbrook Pl;NULL;1 (11) 500 555-0145;2001-09-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6286;518;17285;NULL;Clayton;G;Deng;0;1968-08-02;M;NULL;M;clayton21@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;4292 Oak Street;NULL;1 (11) 500 555-0119;2001-09-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3581;670;14580;NULL;Kyle;NULL;Diaz;0;1967-03-17;S;NULL;M;kyle17@adventure-works.com;40000,00;0;0;Bachelors;Professional;0;1;6299 Elmonte Drive;NULL;948-555-0151;2001-09-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1255;528;12254;NULL;Calvin;NULL;Deng;0;1943-02-26;S;NULL;M;calvin1@adventure-works.com;20000,00;1;0;Partial College;Manual;1;0;100, rue des Rosiers;NULL;1 (11) 500 555-0134;2001-09-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17150;645;28149;NULL;William;NULL;Miller;0;1964-08-11;M;NULL;M;william22@adventure-works.com;60000,00;4;2;Bachelors;Skilled Manual;1;2;1063 Pinehurst Court;NULL;222-555-0131;2001-09-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17160;584;28159;NULL;Tamara;R;Yang;0;1962-02-27;M;NULL;F;tamara35@adventure-works.com;70000,00;1;0;Bachelors;Professional;1;1;679 Lanton Ave;NULL;862-555-0111;2001-09-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17163;488;28162;NULL;Bruce;R;Ward;0;1962-06-11;M;NULL;M;bruce43@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;2186 Claycord Ave.;NULL;213-555-0117;2001-09-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14880;658;25879;NULL;Alyssa;S;Wood;0;1948-06-11;S;NULL;F;alyssa48@adventure-works.com;60000,00;2;1;Bachelors;Management;1;0;9838 Carob Way;NULL;166-555-0119;2001-09-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
251;574;11250;NULL;Shannon;D;Liu;0;1955-03-12;M;NULL;F;shannon4@adventure-works.com;170000,00;3;4;High School;Professional;1;2;4185 Keywood Ct.;NULL;1 (11) 500 555-0119;2001-09-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6258;510;17257;NULL;Darren;M;Rana;0;1970-05-24;M;NULL;M;darren14@adventure-works.com;130000,00;5;5;High School;Management;0;4;1296 Bishop Court;NULL;1 (11) 500 555-0161;2001-09-17;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6333;634;17332;NULL;Jonathan;A;Green;0;1958-04-02;S;NULL;M;jonathan42@adventure-works.com;90000,00;2;0;Bachelors;Professional;1;1;8703 Carleton Street;NULL;1 (11) 500 555-0144;2001-09-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6352;632;17351;NULL;Terrence;N;Sharma;0;1941-08-19;M;NULL;M;terrence9@adventure-works.com;40000,00;2;0;Bachelors;Management;1;2;5842 Standing Grove Dr.;NULL;1 (11) 500 555-0182;2001-09-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2784;532;13783;NULL;Logan;M;Wright;0;1967-06-02;M;NULL;M;logan47@adventure-works.com;40000,00;0;0;Bachelors;Clerical;1;0;2670 Trailview Circle;NULL;1 (11) 500 555-0157;2001-09-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17171;633;28170;NULL;Isabella;P;Johnson;0;1961-01-21;M;NULL;F;isabella58@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;2251 Temple Drive;NULL;941-555-0186;2001-09-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17155;652;28154;NULL;Katherine;E;Patterson;0;1968-04-11;S;NULL;F;katherine36@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;7306 Pastime Drive;NULL;670-555-0187;2001-09-18;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17149;442;28148;NULL;Jon;NULL;Zhao;0;1964-02-19;S;NULL;M;jon30@adventure-works.com;60000,00;4;4;Bachelors;Skilled Manual;0;3;3682 Macarthur Avenue;NULL;363-555-0147;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17181;583;28180;NULL;Jerry;M;Chander;0;1967-08-04;S;NULL;M;jerry17@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;1;1613 Santa Maria;NULL;278-555-0110;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11110;562;22109;NULL;Jonathan;L;Mitchell;0;1954-02-02;M;NULL;M;jonathan40@adventure-works.com;60000,00;2;0;Partial High School;Skilled Manual;0;2;2595 Franklin Canyon Rd.;NULL;160-555-0163;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2561;483;13560;NULL;Andres;T;Shan;0;1969-08-16;M;NULL;M;andres7@adventure-works.com;50000,00;0;0;Graduate Degree;Skilled Manual;1;0;Im Himmelsweg 89;NULL;1 (11) 500 555-0135;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3591;470;14590;NULL;Marissa;E;Butler;0;1966-04-26;S;NULL;F;marissa11@adventure-works.com;60000,00;3;3;Bachelors;Skilled Manual;1;1;4817 Gate Drive;NULL;974-555-0179;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
61;568;11060;NULL;Jon;L;Zhou;0;1954-03-17;M;NULL;M;jon28@adventure-works.com;80000,00;2;0;Partial College;Skilled Manual;1;2;6574 Hemlock Ave.;NULL;1 (11) 500 555-0174;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6259;656;17258;NULL;Fernando;NULL;Green;0;1971-08-11;M;NULL;M;fernando30@adventure-works.com;110000,00;0;5;Partial High School;Professional;1;4;1583 Blackridge Drive;NULL;1 (11) 500 555-0116;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6256;648;17255;NULL;Carly;J;Nath;0;1970-09-03;M;NULL;F;carly16@adventure-works.com;100000,00;0;5;Partial High School;Professional;1;4;5884 Madhatter Circle;NULL;1 (11) 500 555-0145;2001-09-19;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2848;525;13847;NULL;Kurt;G;Tang;0;1975-07-25;M;NULL;M;kurt3@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;0;4500 Willow Dr.;NULL;1 (11) 500 555-0172;2001-09-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17167;619;28166;NULL;Cassidy;NULL;Coleman;0;1961-07-04;M;NULL;F;cassidy6@adventure-works.com;40000,00;4;2;High School;Skilled Manual;1;2;9784 Mellowood Street;NULL;166-555-0126;2001-09-20;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17402;624;28401;NULL;Maria;F;Alexander;0;1965-12-04;S;NULL;F;maria40@adventure-works.com;30000,00;2;2;Partial College;Clerical;1;1;161, rue de Cambrai;NULL;1 (11) 500 555-0153;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14887;508;25886;NULL;Rachel;NULL;Rogers;0;1950-05-17;M;NULL;F;rachel30@adventure-works.com;60000,00;2;1;Partial College;Professional;1;2;3168 Thames Drive;NULL;262-555-0119;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
334;666;11333;NULL;Emily;R;Miller;0;1962-07-10;M;NULL;F;emily6@adventure-works.com;20000,00;1;0;Graduate Degree;Clerical;1;0;9075 Calle Verde;NULL;1 (11) 500 555-0110;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1256;616;12255;NULL;Robyn;M;Alvarez;0;1961-08-06;S;NULL;F;robyn3@adventure-works.com;20000,00;1;1;Partial College;Manual;0;0;3, place de la République;NULL;1 (11) 500 555-0157;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6242;680;17241;NULL;Omar;W;Chander;0;1973-07-23;M;NULL;M;omar36@adventure-works.com;110000,00;0;5;Partial College;Management;1;3;7691 Mcneil Place;NULL;1 (11) 500 555-0141;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6335;632;17334;NULL;Luis;P;Lopez;0;1957-07-15;M;NULL;M;luis52@adventure-works.com;70000,00;1;0;Partial College;Skilled Manual;0;1;1312 Skycrest Drive;NULL;1 (11) 500 555-0168;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9061;541;20060;NULL;Kayla;R;Jackson;0;1971-10-08;S;NULL;F;kayla12@adventure-works.com;30000,00;0;0;High School;Manual;0;1;4684 Frigate Ct.;NULL;1 (11) 500 555-0148;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6974;529;17973;NULL;Johnathan;A;Rodriguez;0;1968-06-15;M;NULL;M;johnathan18@adventure-works.com;30000,00;1;0;Bachelors;Clerical;1;0;157, chaussée de Tournai;NULL;1 (11) 500 555-0180;2001-09-21;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6057;648;17056;NULL;Shaun;H;Lal;0;1969-09-16;S;NULL;M;shaun9@adventure-works.com;110000,00;1;0;Graduate Degree;Management;1;1;7754 Lafayette Street;NULL;1 (11) 500 555-0146;2001-09-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6080;699;17079;NULL;Tracy;K;Rai;0;1963-02-14;S;NULL;F;tracy16@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;6886 Melody Drive;NULL;1 (11) 500 555-0130;2001-09-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2842;576;13841;NULL;Clayton;NULL;Kumar;0;1974-01-04;S;NULL;M;clayton26@adventure-works.com;20000,00;0;0;Partial High School;Manual;0;2;7753 Liana Lane;NULL;1 (11) 500 555-0116;2001-09-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17185;667;28184;NULL;Madison;NULL;Russell;0;1960-06-10;M;NULL;F;madison32@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;5289 Steven Drive;NULL;873-555-0146;2001-09-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17192;597;28191;NULL;Mya;O;Long;0;1959-06-19;S;NULL;F;mya11@adventure-works.com;70000,00;2;0;Graduate Degree;Professional;1;1;3700 Lane Way;NULL;364-555-0120;2001-09-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
11118;562;22117;NULL;Sydney;C;Perez;0;1953-04-11;M;NULL;F;sydney53@adventure-works.com;70000,00;3;0;Graduate Degree;Management;1;2;2402 Sutherland Dr.;NULL;171-555-0192;2001-09-22;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17164;573;28163;NULL;Rachel;NULL;Washington;0;1962-03-11;M;NULL;F;rachel61@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;4092 Tupelp Drive;NULL;104-555-0136;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17156;667;28155;NULL;Taylor;NULL;Watson;0;1968-08-24;S;NULL;F;taylor21@adventure-works.com;70000,00;0;0;Bachelors;Professional;1;1;1144 Paradise Ct.;NULL;682-555-0190;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14557;599;25556;NULL;Joan;R;Martin;0;1980-09-26;S;NULL;F;joan19@adventure-works.com;10000,00;0;0;Partial College;Manual;1;1;517 Soto St.;NULL;1 (11) 500 555-0157;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2581;521;13580;NULL;Carol;P;Xu;0;1946-07-18;M;NULL;F;carol24@adventure-works.com;110000,00;3;4;Bachelors;Management;0;4;Alderstr 27;NULL;1 (11) 500 555-0150;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1218;564;12217;NULL;Kyle;NULL;Roberts;0;1961-07-03;M;NULL;M;kyle34@adventure-works.com;10000,00;1;0;Bachelors;Manual;1;0;611bis, rue des Peupliers;NULL;1 (11) 500 555-0169;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6279;534;17278;NULL;Isabella;L;Price;0;1969-11-09;M;NULL;F;isabella11@adventure-works.com;90000,00;2;0;Bachelors;Professional;1;0;3241 West Slough Rd.;NULL;1 (11) 500 555-0147;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6330;468;17329;NULL;Jasmine;NULL;Wilson;0;1962-10-26;M;NULL;F;jasmine6@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;4593 Mendouno Dr.;NULL;1 (11) 500 555-0155;2001-09-23;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6241;669;17240;NULL;Dustin;NULL;Luo;0;1973-07-15;M;NULL;M;dustin5@adventure-works.com;110000,00;0;5;Partial College;Management;0;3;5402 Panorama Drive;NULL;1 (11) 500 555-0179;2001-09-24;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6234;425;17233;NULL;Michele;NULL;Raman;0;1975-11-25;M;NULL;F;michele26@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;2;3162 Chaucer Drive;NULL;1 (11) 500 555-0162;2001-09-24;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1220;539;12219;NULL;Kurt;NULL;Nara;0;1961-04-14;M;NULL;M;kurt17@adventure-works.com;10000,00;1;0;Bachelors;Manual;1;0;1584 S. Forest Hill;NULL;1 (11) 500 555-0187;2001-09-24;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2846;497;13845;NULL;Shawn;C;Nara;0;1975-10-26;M;NULL;M;shawn18@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;0;5497 Brandywine Way;NULL;1 (11) 500 555-0170;2001-09-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17168;653;28167;NULL;Samuel;W;Hughes;0;1961-02-19;S;NULL;M;samuel10@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;1083 W. Hook Road;NULL;463-555-0170;2001-09-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17191;538;28190;NULL;Kimberly;R;Cook;0;1959-05-21;S;NULL;F;kimberly22@adventure-works.com;70000,00;2;0;Graduate Degree;Professional;1;1;3432 White Pl.;NULL;610-555-0154;2001-09-25;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17143;577;28142;NULL;Willie;B;Lin;0;1974-08-14;S;NULL;M;willie6@adventure-works.com;50000,00;0;0;High School;Professional;0;2;4469 Rain Drop Circle;NULL;969-555-0166;2001-09-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17100;707;28099;NULL;Jesse;NULL;Turner;0;1978-10-06;M;NULL;M;jesse29@adventure-works.com;70000,00;0;0;Partial College;Skilled Manual;1;2;5701 San Miguel Road;NULL;347-555-0113;2001-09-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2778;506;13777;NULL;Manuel;C;Perez;0;1967-11-13;M;NULL;M;manuel19@adventure-works.com;30000,00;1;1;Bachelors;Clerical;1;0;8887 Entrada Circle;NULL;1 (11) 500 555-0149;2001-09-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3586;707;14585;NULL;Kimberly;NULL;Torres;0;1970-04-23;M;NULL;F;kimberly7@adventure-works.com;80000,00;2;0;Graduate Degree;Professional;1;0;9809 Baltic Sea Ct;NULL;233-555-0131;2001-09-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6233;558;17232;NULL;Walter;NULL;Jimenez;0;1975-06-05;M;NULL;M;walter18@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;2;7413 Flora Ave.;NULL;1 (11) 500 555-0149;2001-09-26;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6280;634;17279;NULL;Tanya;NULL;Alvarez;0;1968-08-02;M;NULL;F;tanya0@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;5969 Meadowbrook Court;NULL;1 (11) 500 555-0126;2001-09-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6287;471;17286;NULL;Randall;M;Rubio;0;1967-02-14;M;NULL;M;randall23@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;3064 Fern Leaf Lane;NULL;1 (11) 500 555-0117;2001-09-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9150;423;20149;NULL;Heidi;Z;Arun;0;1942-10-03;M;NULL;F;heidi9@adventure-works.com;30000,00;1;0;Bachelors;Clerical;1;0;8605 Flamingo Dr;NULL;1 (11) 500 555-0139;2001-09-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2580;640;13579;NULL;Alan;NULL;Chen;0;1946-02-26;M;NULL;M;alan6@adventure-works.com;110000,00;3;4;Bachelors;Management;1;4;Rotthäuser Weg 202;NULL;1 (11) 500 555-0143;2001-09-27;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
